altitude	pente	distance_horizontale_hydro	distance_verticale_hydro	distance_horizontale_route	ombrage_0900	ombrage_1200	ombrage_1500	distance_horizontale_depart_feu	zone_A	couvert
2801	19	108	36	3662	167	221	193	5640	1	1
2811	16	128	44	3632	175	225	189	5670	1	1
2814	14	151	52	3602	180	230	189	5700	1	1
2821	10	175	64	3572	194	233	179	5730	1	1
2821	6	201	66	3542	213	229	155	5760	1	1
2821	9	228	66	3512	223	221	132	5791	1	1
2814	11	255	59	3482	228	216	120	5820	1	1
2811	11	270	59	3452	230	218	120	5850	1	1
2804	9	272	49	3422	233	225	124	5880	1	1
2801	4	277	52	3392	226	238	146	5910	1	1
2801	11	285	52	3362	239	232	122	5940	1	1
2791	18	277	116	3332	247	224	98	5970	1	1
2785	21	255	109	3302	250	219	86	6001	1	1
2772	23	234	99	3272	251	221	86	6030	1	1
2765	21	212	92	3242	236	240	124	6060	1	1
2766	24	192	98	3212	236	237	117	6090	1	1
2755	28	170	88	3182	241	228	97	6121	1	1
2749	30	150	82	3152	236	230	102	6150	1	1
2745	32	134	78	3122	237	224	91	6180	1	1
2736	34	124	69	3092	246	210	63	6210	1	1
2719	33	120	52	3062	244	214	70	6240	1	1
2713	35	120	46	3032	223	229	108	6270	1	1
2713	43	120	46	3002	202	221	109	6300	1	1
2716	51	120	49	2972	177	207	105	6331	1	1
2726	57	120	59	2942	153	193	102	6360	1	1
2736	61	120	66	2912	150	181	85	6390	1	1
2737	61	120	63	2882	154	175	73	6420	1	1
2736	61	120	69	2853	163	171	59	6450	1	1
2722	60	124	56	2823	169	175	59	6480	1	1
2716	57	124	59	2793	174	184	70	6510	1	1
2709	53	120	46	2763	199	186	53	6540	1	1
2690	47	95	59	2733	232	184	27	6570	1	1
2663	38	67	32	2703	251	181	0	6600	1	1
2640	29	42	9	2674	254	193	0	6630	1	1
2627	8	30	0	2643	232	225	127	6660	1	1
2631	20	0	0	2613	162	235	212	6690	1	1
2650	33	31	23	2583	113	222	238	6720	1	1
2670	36	60	46	2553	102	216	241	6750	1	1
2690	35	85	50	2523	106	218	239	6780	1	1
2709	25	108	75	2493	141	228	222	6810	1	1
2719	15	134	98	2463	184	222	177	6840	1	1
2719	17	162	85	2433	188	209	158	6870	1	0
2721	18	175	107	2403	194	203	144	6900	1	0
2717	18	182	96	2373	206	198	123	6930	1	0
2713	17	191	89	2343	207	202	128	6960	1	0
2711	17	201	107	2313	201	204	137	6990	1	0
2710	18	210	102	2283	192	202	145	7020	1	0
2710	19	201	104	2253	197	197	132	7050	1	0
2705	21	191	99	2223	206	191	112	7080	1	0
2699	20	182	94	2193	200	199	131	7091	1	0
2700	18	180	94	2163	202	201	131	7071	1	0
2694	20	180	88	2133	209	193	113	7052	1	0
2690	19	175	7	2103	197	198	133	7033	1	0
2690	17	162	8	2073	196	203	141	7014	1	0
2687	15	153	15	2044	207	207	134	6995	1	1
2684	14	150	21	2014	213	209	130	6976	1	1
2680	14	127	17	1984	216	210	126	6958	1	1
2677	13	108	21	1954	220	210	122	6939	1	1
2672	14	85	16	1924	227	209	112	6920	1	1
2665	16	67	8	1894	235	208	100	6902	1	1
2655	11	42	0	1865	231	219	118	6883	1	1
2654	8	30	7	1834	212	224	150	6865	1	1
2654	13	0	0	1804	193	222	168	6846	1	1
2659	15	30	12	1774	194	213	157	6828	1	1
2656	20	42	6	1744	202	194	123	6810	1	1
2652	24	67	13	1714	191	184	122	6793	1	1
2649	26	95	25	1684	179	180	130	6774	1	1
2648	27	120	38	1654	178	177	127	6756	1	1
2645	27	120	62	1624	182	176	120	6738	1	1
2642	26	108	59	1595	192	174	109	6721	1	1
2635	27	95	52	1566	199	172	95	6703	1	1
2627	26	90	44	1535	196	174	102	6685	1	1
2623	25	90	41	1505	191	179	115	6668	1	1
2619	25	90	36	1475	188	180	120	6651	1	1
2616	25	91	33	1445	188	178	117	6633	1	1
2611	25	90	29	1415	186	179	121	6616	1	1
2610	25	90	33	1385	164	190	158	6599	1	1
2617	26	96	41	1355	151	198	182	6582	1	1
2624	24	108	54	1325	157	202	180	6565	1	1
2631	23	124	63	1296	168	198	166	6548	1	1
2632	25	124	66	1266	180	187	139	6532	1	1
2629	26	120	63	1236	189	178	116	6515	1	1
2624	27	120	58	1206	187	174	113	6498	1	1
2621	30	120	56	1176	174	169	120	6482	1	1
2619	31	124	53	1146	169	162	116	6466	1	1
2615	31	134	49	1116	165	165	124	6449	1	0
2617	29	134	-3	1087	162	173	138	6433	1	0
2616	27	124	-3	1058	176	175	126	6417	1	0
2611	26	120	16	1027	202	175	98	6401	1	0
2602	24	90	39	998	219	180	83	6385	1	1
2593	22	60	23	967	229	188	81	6370	1	1
2583	16	30	8	938	233	206	100	6354	1	1
2578	7	0	0	909	202	241	179	6339	1	1
2590	24	30	15	878	155	243	224	6323	1	1
2606	20	60	36	849	166	245	216	6308	1	1
2613	11	90	50	819	192	245	192	6293	1	1
2617	6	120	59	789	208	245	174	6278	1	1
2615	4	150	54	760	219	243	160	6263	1	1
2598	1	127	0	495	220	237	153	6132	1	1
2597	2	108	0	466	218	235	154	6119	1	1
2597	5	85	0	437	221	229	143	6105	1	1
2593	4	67	-2	409	217	230	150	6091	1	1
2597	5	60	0	379	218	229	147	6078	1	1
2591	10	60	-5	351	228	218	122	6064	1	1
2586	6	67	-9	323	219	228	145	6051	1	1
2588	4	85	-5	295	209	237	166	6038	1	1
2592	1	108	-1	268	220	238	155	6025	1	1
2590	5	134	-3	242	228	236	142	6012	1	1
2587	6	162	-6	216	231	235	137	5999	1	1
2584	4	190	-9	192	226	237	145	5986	1	1
2534	11	42	5	350	237	237	129	5780	1	1
2532	11	30	3	366	236	237	130	5770	1	1
2526	12	30	-1	384	241	229	117	5759	1	1
2520	11	30	6	404	239	229	118	5751	1	1
2514	6	0	0	424	230	236	140	5740	1	1
2506	7	0	0	516	216	226	147	5703	1	1
2505	7	0	0	541	216	225	145	5693	1	1
2504	6	30	2	566	216	227	147	5684	1	1
2502	6	30	1	592	213	229	153	5675	1	1
2503	6	30	2	618	211	229	156	5667	1	1
2936	17	331	-4	5673	233	204	98	3630	1	1
2926	17	330	-14	5642	237	205	93	3660	1	1
2916	13	331	-24	5612	239	218	108	3690	1	1
2913	7	335	-27	5582	233	232	132	3720	1	1
2913	4	342	-27	5552	224	240	150	3750	1	1
2913	6	351	-27	5522	223	242	154	3780	1	1
2913	7	362	-27	5492	229	241	144	3810	1	1
2909	11	376	-31	5462	237	237	129	3840	1	1
2903	11	390	-37	5432	234	240	135	3870	1	1
2903	12	390	-35	5402	230	244	143	3900	1	1
2900	14	391	-37	5372	225	248	153	3930	1	1
2903	14	395	-34	5342	226	247	150	3960	1	1
2900	17	401	-37	5312	228	246	145	3990	1	1
2900	20	408	-34	5282	230	244	137	4020	1	1
2896	19	400	36	5252	236	240	127	4050	1	1
2893	17	390	39	5222	234	243	134	4080	1	1
2890	17	379	36	5192	230	245	141	4110	1	1
2844	16	212	40	4383	207	253	178	4920	1	1
2850	17	192	46	4353	211	253	171	4951	1	1
2850	14	175	46	4324	224	248	153	4980	1	1
2850	11	162	46	4293	224	247	155	5010	1	1
2850	11	150	46	4263	229	245	146	5040	1	1
2847	14	134	43	4233	236	240	132	5070	1	1
2844	18	124	49	4203	242	236	116	5100	1	1
2837	19	108	42	4173	244	231	107	5130	1	1
2831	22	95	36	4143	247	227	96	5160	1	1
2821	25	90	26	4113	248	224	88	5190	1	1
2811	26	85	20	4083	248	221	84	5220	1	1
2801	23	67	10	4053	248	225	93	5250	1	1
2795	17	60	4	4023	243	232	112	5280	1	1
2788	11	42	0	3993	237	237	129	5310	1	1
2785	8	30	-1	3963	235	232	129	5340	1	1
2781	6	30	0	3933	228	230	136	5370	1	1
2781	6	0	0	3903	210	230	159	5400	1	1
2781	10	0	1	3873	199	225	165	5430	1	1
2785	13	0	0	3843	190	222	172	5460	1	1
2788	13	30	10	3813	194	218	162	5490	1	1
2788	13	42	7	3783	189	221	171	5520	1	1
2795	15	67	4	3753	179	226	187	5550	1	1
2801	15	85	26	3723	181	223	181	5580	1	1
2804	16	108	36	3693	181	220	177	5610	1	1
2808	15	127	36	3663	179	225	185	5640	1	1
2814	12	150	49	3633	186	231	185	5670	1	1
2818	10	170	50	3603	192	235	183	5700	1	1
2824	6	192	63	3573	202	236	174	5730	1	1
2824	2	216	66	3543	217	234	154	5760	1	1
2824	7	242	69	3513	230	228	131	5790	1	1
2818	10	268	63	3483	236	225	119	5820	1	1
2814	12	295	59	3453	240	223	111	5850	1	1
2804	12	301	52	3423	240	225	113	5880	1	1
2801	7	297	115	3393	231	237	138	5910	1	1
2798	13	277	112	3363	242	229	112	5940	1	1
2788	20	255	102	3333	250	217	85	5970	1	1
2778	23	234	102	3303	252	214	77	6000	1	1
2765	24	212	89	3273	252	214	76	6030	1	1
2755	19	192	82	3243	244	233	110	6060	1	1
2752	22	170	79	3214	241	234	110	6090	1	1
2745	26	150	78	3184	245	226	91	6120	1	1
2736	28	127	69	3154	243	225	90	6150	1	1
2726	30	108	59	3125	240	224	89	6180	1	1
2719	34	95	52	3094	244	212	67	6210	1	1
2706	36	90	39	3064	244	206	57	6240	1	1
2693	37	90	26	3034	234	215	77	6270	1	1
2683	41	90	16	3004	222	212	79	6300	1	1
2667	46	90	0	2974	208	206	77	6331	1	1
2654	52	90	-14	2944	188	198	81	6360	1	1
2644	55	90	-28	2914	172	193	86	6390	1	1
2644	57	90	-21	2884	171	185	74	6420	1	1
2637	58	90	-28	2854	170	180	67	6450	1	1
2637	56	95	-24	2824	167	191	88	6480	1	1
2640	52	95	-15	2794	176	204	101	6510	1	1
2640	46	90	-15	2764	194	213	102	6540	1	1
2644	36	85	-17	2734	222	226	104	6570	1	1
2644	23	60	13	2704	248	224	91	6600	1	1
2634	15	30	3	2674	240	212	98	6630	1	1
2631	14	0	0	2644	204	215	147	6660	1	1
2634	23	0	0	2614	151	219	205	6690	1	1
2650	34	30	19	2585	107	214	235	6720	1	1
2673	37	60	46	2554	96	210	241	6750	1	1
2696	34	90	72	2524	107	216	236	6780	1	1
2713	25	120	73	2495	143	227	220	6810	1	1
2722	12	150	88	2465	185	233	188	6840	1	1
2726	10	175	105	2436	195	229	174	6870	1	0
2729	12	201	95	2405	202	219	153	6900	1	0
2725	15	212	111	2375	216	207	121	6930	1	0
2721	14	218	99	2345	217	210	125	6960	1	0
2717	11	228	93	2315	210	218	145	6990	1	0
2718	11	240	114	2285	202	220	155	7020	1	0
2718	14	228	112	2255	208	212	140	7050	1	0
2714	17	212	15	2225	215	201	117	7080	1	0
2708	15	192	9	2195	215	207	125	7068	1	0
2707	11	175	8	2165	219	215	129	7048	1	0
2702	12	162	20	2135	223	214	124	7029	1	0
2699	10	150	17	2105	214	219	141	7010	1	0
2698	10	134	16	2075	218	219	136	6991	1	0
2693	9	124	11	2046	224	220	130	6972	1	1
2691	9	120	19	2016	224	221	131	6953	1	1
2686	10	108	23	1986	230	219	121	6934	1	1
2681	11	85	18	1956	236	222	115	6915	1	1
2675	15	67	19	1926	242	221	106	6897	1	1
2666	15	42	10	1896	244	216	98	6878	1	1
2657	7	30	0	1866	229	227	132	6861	1	1
2657	8	0	0	1836	203	229	167	6841	1	1
2661	12	1	0	1806	190	226	175	6824	1	1
2665	12	30	11	1776	194	222	166	6804	1	1
2665	15	60	18	1746	200	210	145	6786	1	1
2664	20	85	14	1717	188	197	143	6768	1	1
2664	23	109	26	1687	183	189	136	6750	1	1
2662	24	134	38	1657	184	186	132	6732	1	1
2661	26	150	78	1627	188	181	122	6714	1	1
2655	26	134	72	1597	195	175	106	6696	1	1
2649	27	124	66	1567	199	171	97	6679	1	1
2641	26	121	58	1537	196	173	102	6661	1	0
2636	26	120	53	1507	187	178	118	6644	1	0
2633	26	120	50	1478	182	177	121	6626	1	0
2630	28	120	47	1448	180	172	117	6609	1	1
2626	29	120	43	1418	174	169	121	6592	1	1
2625	29	120	42	1388	157	177	148	6575	1	1
2631	27	124	54	1358	153	188	167	6557	1	1
2635	23	134	59	1328	165	201	171	6540	1	1
2641	20	150	71	1299	171	208	173	6523	1	1
2645	20	153	79	1269	186	201	149	6507	1	1
2642	22	150	76	1239	198	188	120	6490	1	0
2637	22	150	15	1209	195	188	124	6474	1	0
2636	22	134	14	1181	185	190	136	6457	1	0
2636	24	125	14	1150	186	185	129	6441	1	0
2632	24	120	11	1120	186	184	128	6424	1	0
2631	22	108	10	1090	183	192	140	6408	1	0
2632	22	96	11	1061	199	191	122	6392	1	0
2624	24	90	3	1032	220	180	82	6376	1	1
2611	25	85	16	1001	232	179	64	6360	1	1
2598	24	60	23	972	240	187	65	6344	1	1
2584	18	30	6	942	240	204	87	6329	1	1
2576	1	0	0	912	216	237	160	6313	1	1
2584	20	30	6	883	171	249	213	6297	1	1
2599	23	60	24	853	171	252	213	6283	1	1
2601	7	108	3	503	213	228	151	6106	1	1
2600	7	85	2	474	208	229	161	6092	1	1
2603	9	67	6	446	211	221	147	6078	1	1
2598	9	42	1	418	218	222	139	6064	1	1
2600	5	30	2	390	221	230	144	6051	1	1
2596	8	30	0	362	228	225	130	6037	1	1
2592	6	42	-1	335	223	227	140	6024	1	1
2591	1	67	-2	309	219	236	153	6011	1	1
2589	4	95	-4	283	226	237	146	5998	1	1
2585	5	124	-8	258	229	236	140	5985	1	1
2584	6	153	-9	234	230	235	138	5972	1	1
2580	6	183	-13	212	229	237	142	5959	1	1
2529	6	0	0	391	226	228	137	5741	1	1
2524	10	0	0	408	230	221	123	5731	1	1
2521	11	0	0	427	228	218	121	5721	1	1
2515	7	0	0	446	220	224	139	5711	1	1
2518	6	0	0	467	218	226	144	5702	1	1
2512	9	0	0	488	224	221	132	5692	1	1
2511	7	0	0	511	214	225	149	5683	1	1
2512	9	30	6	534	210	224	151	5673	1	1
2509	9	30	3	558	216	221	141	5664	1	1
2507	7	42	2	582	220	224	139	5655	1	1
2506	4	61	4	607	218	232	150	5646	1	1
2942	14	360	0	5673	239	216	105	3631	1	1
2932	19	360	-8	5643	242	204	85	3661	1	1
2922	16	360	-18	5613	240	211	96	3691	1	1
2913	10	360	-24	5583	236	225	120	3721	1	1
2909	7	360	-28	5553	231	239	141	3751	1	1
2909	10	360	-28	5523	230	243	145	3781	1	1
2906	13	360	-32	5493	235	241	135	3811	1	1
2903	13	360	-34	5463	237	240	132	3841	1	1
2900	10	360	-38	5433	234	239	136	3871	1	1
2896	9	360	-41	5403	233	240	138	3901	1	1
2893	9	361	-45	5373	225	245	153	3931	1	1
2896	11	365	-41	5343	230	245	143	3961	1	1
2891	12	371	-44	5313	231	243	141	3991	1	1
2890	11	379	-45	5283	230	244	144	4022	1	1
2886	10	362	26	5223	233	241	140	4082	1	1
2883	11	351	29	5193	234	241	137	4111	1	1
2880	12	342	26	5163	224	247	154	4141	1	1
2883	15	335	29	5133	222	249	156	4171	1	1
2883	17	323	33	5103	220	250	157	4201	1	1
2886	19	309	36	5073	208	253	174	4231	1	1
2847	18	228	39	4444	245	210	88	4861	1	1
2837	12	212	29	4414	240	228	118	4891	1	1
2834	11	192	30	4384	217	249	165	4921	1	1
2840	16	170	36	4354	215	251	166	4951	1	1
2840	16	150	37	4324	219	251	160	4981	1	1
2844	14	134	40	4294	219	250	162	5011	1	1
2844	16	124	40	4264	232	244	138	5041	1	1
2840	18	108	36	4234	239	238	121	5071	1	1
2834	22	95	30	4204	244	231	105	5101	1	1
2827	24	85	32	4174	243	230	102	5131	1	1
2822	26	67	26	4144	246	224	89	5161	1	1
2808	25	61	13	4114	248	223	88	5191	1	1
2801	21	60	6	4084	247	226	97	5221	1	1
2791	15	42	0	4054	243	233	115	5251	1	1
2788	7	30	-1	4024	231	236	137	5281	1	1
2785	4	30	-1	3994	216	232	153	5311	1	1
2788	10	0	0	3964	214	219	141	5341	1	1
2781	11	0	0	3934	213	217	139	5371	1	1
2785	11	0	0	3904	195	224	168	5401	1	1
2788	13	30	7	3874	190	222	170	5431	1	1
2791	14	30	10	3844	187	221	173	5461	1	1
2795	12	42	10	3815	197	221	161	5491	1	1
2795	11	67	17	3784	197	225	167	5522	1	1
2798	14	86	17	3754	182	230	187	5551	1	1
2805	14	108	13	3724	181	229	188	5581	1	1
2812	12	127	36	3694	188	228	180	5611	1	1
2814	11	150	47	3664	191	229	178	5641	1	1
2818	9	170	46	3634	196	233	176	5671	1	1
2821	7	192	56	3604	201	238	176	5701	1	1
2824	5	212	56	3575	209	240	169	5731	1	1
2824	2	234	62	3545	223	236	149	5761	1	1
2821	9	258	63	3515	235	229	125	5791	1	1
2814	13	283	59	3485	242	225	109	5821	1	1
2808	16	309	53	3455	245	226	105	5851	1	1
2801	15	300	115	3425	244	229	110	5881	1	1
2795	11	277	109	3395	235	239	134	5911	1	1
2795	17	255	109	3366	245	228	105	5941	1	1
2781	23	234	95	3335	252	213	76	5971	1	1
2772	23	212	86	3305	252	213	76	6001	1	1
2758	22	192	82	3275	252	212	76	6031	1	1
2749	18	170	73	3245	247	225	98	6061	1	1
2732	27	127	59	3185	248	220	82	6121	1	1
2722	28	108	55	3155	247	221	83	6151	1	1
2713	30	85	46	3125	246	218	78	6181	1	1
2703	35	67	36	3095	246	208	59	6211	1	1
2686	37	60	19	3065	245	203	52	6241	1	1
2673	32	60	6	3035	243	218	78	6271	1	1
2663	25	61	-2	3005	245	227	94	6301	1	1
2657	18	60	-11	2975	247	226	102	6331	1	1
2650	12	61	-21	2946	241	224	112	6361	1	1
2647	6	60	-18	2916	228	228	134	6392	1	1
2647	13	60	-18	2886	237	221	113	6421	1	1
2631	11	60	-30	2856	238	224	116	6451	1	1
2634	6	67	-18	2826	212	246	171	6481	1	1
2640	9	67	-15	2796	201	247	184	6511	1	1
2644	7	60	-11	2766	201	240	179	6541	1	1
2644	9	60	-11	2736	198	232	173	6571	1	1
2647	14	42	-14	2706	197	213	153	6601	1	1
2644	23	30	13	2676	188	188	130	6632	1	1
2644	27	0	0	2646	167	182	146	6661	1	1
2647	31	30	16	2616	129	187	187	6691	1	1
2663	37	42	30	2586	97	188	217	6721	1	1
2683	38	68	52	2556	93	196	229	6751	1	1
2703	33	95	76	2526	110	208	229	6781	1	1
2719	24	124	95	2496	147	222	212	6812	1	1
2726	12	154	86	2467	189	228	180	6841	1	1
2726	11	182	92	2437	191	231	180	6871	1	0
2735	10	212	114	2407	200	226	164	6901	1	0
2731	14	242	97	2377	222	209	120	6931	1	0
2725	13	242	20	2348	222	211	122	6961	1	0
2721	10	228	16	2317	212	220	145	6991	1	0
2722	8	216	17	2287	207	225	157	7021	1	0
2724	8	201	27	2257	213	223	147	7051	1	0
2721	12	190	23	2227	223	214	123	7064	1	0
2714	13	170	15	2197	227	211	115	7045	1	0
2708	11	150	9	2167	230	217	118	7026	1	0
2702	9	134	3	2138	230	223	126	7006	1	0
2700	4	125	18	2108	222	231	145	6987	1	0
2699	7	108	17	2078	227	226	133	6968	1	0
2693	9	95	11	2048	233	225	123	6949	1	1
2690	10	90	8	2018	235	229	126	6930	1	1
2687	13	86	14	1988	242	226	111	6911	1	1
2677	16	67	14	1958	245	225	103	6892	1	1
2669	15	42	6	1928	244	226	107	6873	1	1
2662	13	30	6	1899	239	225	114	6855	1	1
2656	5	0	0	1869	214	231	155	6836	1	1
2663	12	0	0	1839	188	228	179	6818	1	1
2666	13	30	9	1809	188	224	175	6799	1	1
2670	12	42	10	1779	195	224	168	6781	1	1
2671	11	67	17	1749	199	221	161	6762	1	1
2674	13	95	27	1719	194	218	162	6744	1	1
2676	15	124	26	1690	198	211	149	6726	1	1
2673	17	150	35	1660	196	206	143	6708	1	0
2673	19	175	49	1630	198	196	131	6690	1	0
2668	22	162	86	1600	203	186	110	6672	1	0
2662	24	153	79	1570	203	179	102	6654	1	0
2654	25	150	71	1541	197	178	105	6637	1	0
2650	26	150	67	1511	183	180	124	6619	1	0
2649	28	150	66	1481	175	174	126	6602	1	0
2646	29	150	63	1451	173	170	121	6584	1	0
2645	31	150	62	1421	168	167	124	6567	1	0
2644	29	150	61	1392	160	173	141	6550	1	0
2647	27	153	65	1362	165	184	151	6533	1	0
2647	21	162	70	1332	182	199	151	6516	1	0
2649	15	150	24	1302	187	216	167	6499	1	0
2654	10	134	29	1273	205	222	154	6482	1	0
2652	11	124	27	1243	222	217	128	6465	1	0
2647	9	120	25	1213	221	219	133	6448	1	0
2646	6	108	24	1184	217	226	145	6432	1	0
2646	5	95	23	1154	221	228	143	6415	1	0
2643	6	90	21	1124	225	227	138	6399	1	0
2640	4	85	19	1096	224	232	142	6383	1	0
2638	9	67	17	1065	235	228	123	6367	1	1
2630	20	60	9	1036	247	207	80	6351	1	1
2616	25	60	-3	1006	249	193	59	6335	1	1
2599	23	42	3	977	244	194	68	6319	1	1
2587	18	30	11	947	230	199	95	6303	1	1
2581	12	0	0	918	211	215	140	6287	1	1
2583	11	30	7	888	190	239	188	6272	1	1
2591	16	60	13	859	183	250	204	6256	1	1
2606	7	108	5	542	226	226	134	6094	1	1
2604	4	85	3	513	221	231	147	6079	1	1
2603	3	67	6	485	211	238	165	6065	1	1
2608	1	42	10	457	220	235	152	6052	1	1
2603	8	30	6	430	233	228	127	6038	1	1
2597	6	0	0	402	230	234	137	6024	1	1
2595	5	0	1	376	230	234	138	6011	1	1
2593	5	30	-1	350	229	234	138	5997	1	1
2589	5	60	-4	324	228	235	141	5985	1	1
2588	4	90	-5	300	226	237	145	5971	1	1
2587	4	120	-6	277	226	235	144	5958	1	1
2584	5	150	-9	255	228	232	138	5945	1	1
2535	11	0	0	417	215	216	137	5713	1	1
2530	12	30	1	433	222	213	123	5703	1	1
2526	12	30	2	450	222	213	124	5693	1	1
2521	10	30	0	469	218	218	135	5683	1	1
2519	8	30	4	488	215	222	144	5673	1	1
2517	10	30	0	509	219	218	134	5664	1	1
2514	7	30	3	532	216	225	146	5654	1	1
2514	6	42	3	553	212	229	155	5645	1	1
2515	7	60	9	576	221	224	138	5636	1	1
2510	10	67	4	600	231	223	126	5627	1	1
2942	12	330	3	5704	240	231	118	3602	1	1
2939	14	330	0	5674	243	228	110	3632	1	1
2929	18	330	-8	5644	248	217	91	3662	1	1
2919	15	330	-18	5614	244	218	99	3692	1	1
2913	12	330	-24	5584	238	222	113	3722	1	1
2907	8	330	-31	5554	234	229	128	3752	1	1
2903	6	330	-34	5524	231	236	138	3782	1	1
2900	7	330	-37	5494	231	236	137	3812	1	1
2896	5	330	-41	5464	228	236	142	3843	1	1
2896	3	330	-41	5434	225	234	145	3872	1	1
2893	5	330	-44	5405	220	229	145	3902	1	1
2893	5	331	-44	5374	218	229	147	3932	1	1
2890	6	335	-44	5344	227	228	135	3962	1	1
2886	3	342	-48	5314	218	232	151	3992	1	1
2890	7	351	-37	5284	212	229	154	4022	1	1
2886	9	342	26	5254	218	220	138	4052	1	1
2883	9	335	23	5224	224	221	131	4082	1	1
2880	8	323	20	5194	230	226	129	4112	1	1
2877	4	313	23	5164	228	236	143	4142	1	1
2877	9	306	23	5134	230	241	143	4172	1	1
2873	12	295	19	5104	224	247	154	4202	1	1
2877	17	283	28	5074	208	253	175	4232	1	1
2883	17	268	33	5044	207	253	176	4262	1	1
2860	12	182	23	4595	226	246	152	4712	1	1
2860	12	190	23	4565	224	247	154	4743	1	1
2860	10	201	26	4535	226	245	151	4772	1	1
2860	8	210	23	4505	233	238	139	4802	1	1
2857	14	210	43	4475	242	225	110	4831	1	1
2847	19	201	36	4445	247	214	89	4861	1	1
2837	15	190	29	4415	244	220	102	4891	1	1
2831	9	170	23	4385	229	242	145	4921	1	1
2834	14	150	30	4355	225	248	153	4951	1	1
2831	17	127	27	4325	219	250	158	4981	1	1
2837	18	108	33	4295	217	251	160	5011	1	1
2835	19	95	31	4265	234	242	131	5041	1	1
2831	21	85	27	4235	239	236	116	5071	1	1
2824	22	67	20	4205	245	230	102	5101	1	1
2814	22	60	10	4175	245	229	101	5131	1	1
2808	22	42	13	4145	247	227	96	5161	1	1
2798	16	30	3	4115	244	231	112	5191	1	1
2795	9	30	0	4085	237	230	124	5221	1	1
2789	6	30	-1	4055	224	227	138	5251	1	1
2791	10	0	0	4025	203	224	159	5281	1	1
2791	14	0	0	3996	189	218	167	5311	1	1
2798	15	0	0	3966	200	209	144	5341	1	1
2791	16	30	3	3936	208	205	131	5371	1	1
2792	15	30	10	3906	188	217	169	5401	1	1
2795	15	42	10	3876	186	219	171	5431	1	1
2798	14	60	17	3847	189	220	170	5461	1	1
2801	11	67	20	3816	201	220	156	5491	1	1
2798	10	85	13	3786	201	224	161	5521	1	1
2804	14	108	27	3756	181	229	188	5551	1	1
2811	12	127	30	3727	187	232	186	5581	1	1
2814	7	150	23	3696	201	237	175	5611	1	1
2818	6	170	43	3666	204	241	176	5641	1	1
2821	4	192	53	3637	210	242	170	5671	1	1
2821	4	212	49	3606	214	243	166	5701	1	1
2824	5	234	59	3576	217	245	164	5731	1	1
2824	5	256	56	3546	226	241	149	5761	1	1
2821	9	277	60	3516	237	230	124	5792	1	1
2814	15	300	56	3486	243	220	102	5821	1	1
2804	16	309	108	3456	245	218	97	5851	1	1
2795	14	283	99	3426	243	226	108	5881	1	1
2791	11	258	105	3396	238	235	126	5911	1	1
2736	25	127	60	3217	253	211	71	6091	1	1
2719	27	108	47	3187	252	212	69	6122	1	1
2713	28	85	40	3157	249	215	73	6151	1	1
2699	32	67	32	3127	248	210	64	6181	1	1
2687	32	42	19	3097	249	210	62	6211	1	1
2670	25	30	3	3067	251	217	78	6241	1	1
2660	10	30	-5	3037	237	230	124	6271	1	1
2660	10	30	-8	3007	224	219	129	6301	1	1
2654	13	30	-17	2977	217	210	127	6331	1	1
2654	15	30	-11	2948	211	205	127	6361	1	1
2647	16	30	-18	2918	215	205	121	6391	1	1
2644	16	30	-17	2888	225	203	108	6421	1	1
2637	16	30	-15	2858	225	203	107	6452	1	1
2631	8	42	-14	2829	207	225	157	6481	1	1
2634	15	42	-21	2798	178	232	194	6511	1	1
2644	17	30	-11	2768	173	224	190	6541	1	1
2650	21	30	-5	2738	164	210	182	6571	1	1
2657	27	30	-4	2708	153	191	170	6601	1	1
2663	30	0	0	2678	160	172	139	6631	1	1
2660	32	0	0	2648	150	168	144	6661	1	1
2667	35	30	23	2618	119	172	179	6691	1	1
2681	38	60	49	2589	100	177	202	6721	1	1
2696	36	85	63	2559	104	189	213	6751	1	1
2713	30	108	82	2529	124	207	217	6781	1	1
2726	22	135	99	2499	157	222	204	6811	1	1
2732	10	162	108	2469	197	227	169	6841	1	1
2732	9	190	92	2439	195	233	178	6871	1	0
2740	7	218	106	2409	203	234	170	6901	1	0
2736	11	229	16	2379	228	218	122	6931	1	0
2730	11	216	9	2349	225	217	125	6961	1	0
2727	8	201	22	2320	218	223	141	6991	1	0
2727	4	190	22	2290	220	232	147	7021	1	0
2725	3	175	20	2260	225	235	145	7051	1	0
2724	7	162	29	2230	234	230	130	7042	1	0
2717	10	150	18	2200	235	222	119	7022	1	0
2712	11	127	13	2171	233	218	115	7003	1	0
2704	10	108	5	2140	228	220	124	6983	1	0
2702	5	95	3	2110	223	228	141	6964	1	0
2701	9	85	19	2081	233	227	125	6945	1	0
2695	12	67	13	2051	241	225	112	6926	1	0
2688	12	60	6	2021	240	229	117	6907	1	1
2681	13	60	0	1991	242	227	111	6889	1	1
2673	14	42	1	1961	241	221	108	6869	1	1
2666	10	30	3	1931	231	221	122	6850	1	1
2663	10	0	0	1902	219	218	134	6831	1	1
2662	11	0	0	1872	197	223	165	6812	1	1
2669	13	30	13	1843	185	228	182	6794	1	1
2672	11	42	9	1812	193	228	175	6775	1	1
2676	10	67	19	1782	197	228	169	6757	1	1
2676	9	85	16	1753	202	226	164	6739	1	1
2678	9	108	24	1723	201	228	166	6721	1	1
